create_time,count_long_short_ratio,count_toptrader_long_short_ratio,sum_open_interest,sum_open_interest_value,sum_taker_long_short_vol_ratio,sum_toptrader_long_short_ratio
2022-01-01 23:55:00,,,203215536.5,172479751.54356647,,
2022-01-02 23:55:00,,,206336880.6,177110084.7471636,,
2022-01-03 23:55:00,,,205893450.2,171254992.37175152,,
2022-01-04 23:55:00,,,211840852.7,174535678.53953,,
2022-01-05 23:55:00,,,183545725.3,141917554.80196,,
2022-01-06 23:55:00,,,186467080.8,145351089.4836,,
2022-01-07 23:55:00,,,187918657.7,143121384.72701237,,
2022-01-08 23:55:00,,,183533356.6,137089504.74361002,,
2022-01-09 23:55:00,,,187346573.6,141160721.61311153,,
2022-01-10 23:55:00,,,182695454.1,134797631.50442255,,
2022-01-11 23:55:00,,,185533081.9,142712046.59748,,
2022-01-12 23:55:00,,,189047142.2,150977643.49694687,,
2022-01-13 23:55:00,,,191083601.1,146644822.39348984,,
2022-01-14 23:55:00,,,191303325.7,148068774.0918,,
2022-01-15 23:55:00,,,197295958.7,153930306.97774,,
2022-01-16 23:55:00,,,198501587.1,154443338.0465844,,
2022-01-17 23:55:00,,,200497944.9,152639085.45237,,
2022-01-18 23:55:00,,,201015703.6,151063301.2554,,
2022-01-19 23:55:00,5.088978396191871,,197949251.4,146106342.45834,,
2022-01-20 23:55:00,5.760414507772021,,197618481.4,142016515.8305238,,
2022-01-21 23:55:00,4.9523592432186,,174338451.3,110570611.46277201,,
2022-01-22 23:55:00,3.838401020625133,,159137942.0,94723766.33390751,,
2022-01-23 23:55:00,3.739689669252756,,162018082.7,101844566.78522,,
2022-01-24 23:55:00,3.6026570048309177,,160997637.5,98594953.205,,
2022-01-25 23:55:00,3.5300346553715825,,166077439.4,102789269.92307135,,
2022-01-26 23:55:00,3.734932221063608,,166413405.1,103176311.162,,
2022-01-27 23:55:00,3.9501710863986315,,162403483.3,98806279.23972,,
2022-01-28 23:55:00,3.616981132075472,,165376531.4,101347757.619648,,
2022-01-29 23:55:00,3.507055328629781,,170614891.3,105201141.97558,,
2022-01-30 23:55:00,3.85840708,3.89900143,177583560.5,107011853.5573,0.8005909,1.18478518
2022-01-31 23:55:00,3.4901710957408083,,184420232.6,113930906.30294423,,
2022-02-01 23:55:00,3.231135282121006,,180141208.2,113335558.31733313,,
2022-02-02 23:55:00,3.9691808596918086,,180029725.1,107829936.23561588,,
2022-02-03 23:55:00,4.154162585700294,,177212097.3,107532300.64164,,
2022-02-04 23:55:00,3.3064433430182874,,189382967.5,124543470.18556236,,
2022-02-05 23:55:00,3.0472082044603614,,193627670.5,128956028.553,,
2022-02-06 23:55:00,3.085426331786914,,197943507.5,135332147.0797407,,
2022-02-07 23:55:00,1.4077455679829567,,235738476.3,195229985.11558172,,
2022-02-08 23:55:00,1.6436115843270869,,265327791.7,232692473.3209,,
2022-02-09 23:55:00,1.6835675503034175,,266446226.3,233987131.52135125,,
2022-02-10 23:55:00,1.8785631741140216,,244020731.8,201878351.41814,,
2022-02-11 23:55:00,2.500557966522009,,236143557.3,179067659.50059,,
2022-02-12 23:55:00,1.6503731030435147,,251074118.4,205946106.57360768,,
2022-02-13 23:55:00,2.1156855075298258,,227906435.2,184558631.22496,,
2022-02-14 23:55:00,2.124287571242876,,226464899.4,181615127.18066877,,
2022-02-15 23:55:00,2.1052313274871484,,216795919.2,184733394.03236693,,
2022-02-16 23:55:00,1.9707490169751607,,217519926.5,182155345.4320947,,
2022-02-17 23:55:00,2.5908378541289934,,192419247.7,147335417.96389,,
2022-02-18 23:55:00,2.502773246329527,,203444540.9,159622586.79014,,
2022-02-19 23:55:00,1.6360546529807627,,249197184.0,204920354.15293825,,
2022-02-20 23:55:00,2.5506044559896095,,233802610.9,181091739.79378563,,
2022-02-21 23:55:00,2.7009572431397575,,219675134.5,153554083.29371285,,
2022-02-22 23:55:00,2.7184287812041115,,200114220.9,144440225.3789102,,
2022-02-23 23:55:00,2.59106314,2.43792921,195642211.1,136383065.74775994,1.0080694,1.07545748
2022-02-24 23:55:00,2.4591656475064547,,184291276.0,127881531.6854686,,
2022-02-25 23:55:00,1.865999099909991,,188566445.1,146053382.0150957,,
2022-02-26 23:55:00,1.8735547614042465,,194619106.6,145803381.89503285,,
2022-02-27 23:55:00,2.2925229017083435,,180044319.8,129860440.51112214,,
2022-02-28 23:55:00,1.7890033641715728,,187013371.2,146207053.60416,,
2022-03-01 23:55:00,1.9325449871465297,,197379355.7,154725676.93323,,
2022-03-02 23:55:00,2.2369755150469204,,202670643.4,155622293.1401951,,
2022-03-03 23:55:00,2.394316163410302,,200810855.9,150972477.0770765,,
2022-03-04 23:55:00,2.724199779249448,,193280145.2,137383527.20816,,
2022-03-05 23:55:00,1.7284852603856937,,211656221.7,159588791.1618,,
2022-03-06 23:55:00,2.216992464781042,,199284373.8,144471880.36749345,,
2022-03-07 23:55:00,2.6272682078051206,,0.0,0.0,,
2022-03-08 23:55:00,2.7145320197044334,,206671774.2,148783010.24658,,
2022-03-09 23:55:00,1.7384765106608866,,225442399.0,172981952.7527,,
2022-03-10 23:55:00,2.5145448121540452,,202395457.9,149165452.4723,,
2022-03-11 23:55:00,1.2709251101321586,,256958655.6,206498327.65812644,,
2022-03-12 23:55:00,1.9722498279948015,,245596696.1,192947695.19492394,,
2022-03-13 23:55:00,2.314505018697107,,222239908.7,168924554.60287,,
2022-03-14 23:55:00,2.5622181221812217,,238312850.8,184288676.37437552,,
2022-03-15 23:55:00,2.4313505805663067,,226458389.5,173413713.88125253,,
2022-03-16 23:55:00,2.0687789799072642,,222354338.1,176371460.98092,,
2022-03-17 23:55:00,1.8780531130651035,,230651897.4,182634021.9414876,,
2022-03-18 23:55:00,1.9170407613575149,,220723182.0,176104891.30928257,,
2022-03-19 23:55:00,1.7271123803124475,,213143814.6,174479526.63156,,
2022-03-20 23:55:00,1.7680947883575169,,210718018.9,169655470.20108342,,
2022-03-21 23:55:00,1.566323768272875,,233582632.1,195715586.91399843,,
2022-03-22 23:55:00,1.8439116512028901,,226728806.2,189635973.50568,,
2022-03-23 23:55:00,2.1319645666031954,,232545659.5,194750036.71603096,,
2022-03-24 23:55:00,1.9671105406706242,,239516872.4,201834537.94054246,,
2022-03-25 23:55:00,2.147247119078105,,239234080.8,197349678.88939273,,
2022-03-26 23:55:00,2.284821505008133,,241728458.6,201190596.09278,,
2022-03-27 23:55:00,2.0917899031106577,,237235064.2,203478668.65872294,,
2022-03-28 23:55:00,2.0374194770746494,,240869525.1,206714291.47559178,,
2022-03-29 23:55:00,2.706865127582017,,248480063.7,213121350.63549,,
2022-03-30 23:55:00,2.84179801517805,,250027263.1,215459836.35019684,,
2022-03-31 23:55:00,3.293268053855569,,242302107.7,197040073.98164,,
2022-04-01 23:55:00,3.306951375188581,,244254839.9,201681221.30543,,
2022-04-02 23:55:00,3.0605891542066503,,240791665.8,198316015.95288,,
2022-04-03 23:55:00,2.766946082996999,,240010715.2,202281030.77056,,
2022-04-04 23:55:00,3.1461166685399573,,238739329.8,197348968.0481225,,
2022-04-05 23:55:00,3.1380697050938338,,243200629.3,198670594.07517,,
2022-04-06 23:55:00,3.5027986348122866,,230451160.7,175073746.78379,,
2022-04-07 23:55:00,3.4040285899935023,,228540333.6,179929804.64328,,
2022-04-08 23:55:00,3.7377072211295306,,233119481.3,175767461.4784962,,
2022-04-09 23:55:00,3.7968983811726296,,234445342.4,179018871.75399444,,
2022-04-10 23:55:00,3.9782485072504974,,237823164.6,179818094.75406,,
2022-04-11 23:55:00,4.258466135458168,,223200416.4,154722528.64848,,
2022-04-12 23:55:00,4.3135161767121035,,223812093.3,160324411.23472524,,
2022-04-13 23:55:00,4.2259401381427475,,225285084.5,163016287.1442,,
2022-04-14 23:55:00,3.76634056429888,,230741585.1,167241500.88048,,
2022-04-15 23:55:00,1.5074982562194839,,272529285.2,213853730.09644,,
2022-04-16 23:55:00,1.8433312285132954,,258766149.3,202122239.21823,,
2022-04-17 23:55:00,2.3546559444393678,,242544761.7,182272388.41755,,
2022-04-18 23:55:00,2.6121090448013526,,234179683.8,179692483.21948245,,
2022-04-19 23:55:00,2.564284977832766,,237177108.0,183859694.1216,,
2022-04-20 23:55:00,3.2895646988670246,,233014953.1,175053588.0072527,,
2022-04-21 23:55:00,4.218221325469502,,229347469.6,167950186.435233,,
2022-04-22 23:55:00,4.309572599531616,,226876087.8,163114791.2469922,,
2022-04-23 23:55:00,4.769549218031279,,227593408.2,160628096.72388187,,
2022-04-24 23:55:00,4.827932793279328,,235841921.9,164500957.469567,,
2022-04-25 23:55:00,5.050929949591517,,221419380.1,153752525.9438961,,
2022-04-26 23:55:00,5.471382998686432,,227825612.6,145612133.96828187,,
2022-04-27 23:55:00,5.557096541786744,,228768652.6,149202915.22572,,
2022-04-28 23:55:00,5.388186384895202,,230800857.5,148497271.7155,,
2022-04-29 23:55:00,5.121845082680592,,235591159.9,143804844.00296,,
2022-04-30 23:55:00,4.713850837138509,,227368362.1,133088722.46084775,,
2022-05-01 23:55:00,4.681402995981001,,215048985.7,130685268.60989,,
2022-05-02 23:55:00,3.7230857800805985,,226995546.7,139313890.61788327,,
2022-05-03 23:55:00,3.7238733082182223,,222251532.4,134349633.3710233,,
2022-05-04 23:55:00,3.6657414170927685,,226780667.4,146341564.67322,,
2022-05-05 23:55:00,4.71963990446445,,221993893.0,132873259.20776138,,
2022-05-06 23:55:00,4.804015636105189,,227788675.9,137106004.02421,,
2022-05-07 23:55:00,4.217707996115248,,225648790.4,131350160.89184,,
2022-05-08 23:55:00,4.24503631961259,,217956978.5,122993122.96755,,
2022-05-09 23:55:00,3.151626863279372,,207457165.7,102691297.0215,1.1950259916,
2022-05-10 23:55:00,3.209507923269391,,194128498.1,99626745.22492,,
2022-05-11 23:55:00,2.7800532459553553,,185114940.1,76156286.35714,0.7714909377,
2022-05-12 23:55:00,2.603932584269663,,188400440.0,72609529.576,1.1048836193,
2022-05-13 23:55:00,2.356049822064057,,184013671.7,77727978.49092318,0.7607713967,
2022-05-14 23:55:00,2.4972129319955405,,181754332.7,77718152.66252,0.6293951738,
2022-05-15 23:55:00,2.438820038401117,,181874561.9,81372606.86441614,0.8718481379,
2022-05-16 23:55:00,2.3512776831345827,,185546442.8,78227764.46094328,2.4623516375,
2022-05-17 23:55:00,2.2976190476190474,,183328713.1,80242748.56297863,0.6922191664,
2022-05-18 23:55:00,2.478037007240547,,195921164.7,79473418.14625177,1.4336880884,
2022-05-19 23:55:00,2.3344397028607555,,198511743.2,83494039.18992,0.5522273646,
2022-05-20 23:55:00,2.6486486486486487,,192001904.3,78759403.86606899,1.2341899065,
2022-05-21 23:55:00,2.5217250324254215,,191730912.3,79491636.23958,1.0766896094,
2022-05-22 23:55:00,2.5480235217249265,,190450937.8,80394414.458363,0.4368755363,
2022-05-23 23:55:00,2.7510046885465504,,190032360.1,76811079.95242,0.5913561611,
2022-05-24 23:55:00,3.0443933498408207,,192480011.4,78642226.16333756,0.4396641337,
2022-05-25 23:55:00,2.7910969793322735,,196141965.7,79545195.70044622,1.3917541415,
2022-05-26 23:55:00,2.806551724137931,,189261693.4,74556256.33061814,1.3746002272,
2022-05-27 23:55:00,2.7436023622047245,2.7311575487203568,191998393.9,73170587.91529,1.2230425966,1.0996881041
2022-05-28 23:55:00,2.9092105263157895,2.8371761350130735,190363599.8,73525435.23777664,0.8042288864,1.0964463264
2022-05-29 23:55:00,2.982107355864811,3.0012294074256207,191996194.7,74628920.87989,0.868567299,1.0947286705
2022-05-30 23:55:00,2.9317282889079967,2.808349609375,183254593.0,76582094.4147,0.986599457,1.1469246709
2022-05-31 23:55:00,2.753534321239993,2.7364402317008953,176360926.5,74449786.31883293,0.5783524751,1.1234346522
2022-06-01 23:55:00,3.078469269424043,3.1940089585666294,168228401.8,66904435.39586,1.0399722253,1.1379855394
2022-06-02 23:55:00,3.066449393445591,3.0075995807127884,170103389.1,68874862.24659,1.1145090377,1.1182606547
2022-06-03 23:55:00,3.253055085542395,3.084296218487395,187923771.5,73403025.1479,1.0413100379,1.091878488
2022-06-04 23:55:00,3.2422746388736514,3.174487594390507,181877282.5,71262593.00957425,0.6911697835,1.1058319249
2022-06-05 23:55:00,2.9106154347118203,2.8512135922330097,186134464.6,73538972.17338392,0.7868560488,1.1066394913
2022-06-06 23:55:00,2.8594186237477417,2.7870009737098345,187774239.8,75619399.70522511,1.0498887847,1.1030496123
2022-06-07 23:55:00,2.5036272771239725,2.649926144756278,205537808.8,83736103.30512,0.9324801081,1.1475701779
2022-06-08 23:55:00,2.9362457822766825,2.9715489989462593,194172630.7,77746721.33228,0.8889048512,1.100003917
2022-06-09 23:55:00,2.803589399530359,2.7602959309494453,192556542.3,77003361.26577,0.8950499981,1.0989904458
2022-06-10 23:55:00,3.264945910039856,3.0269129287598946,202092074.1,77057707.85433,1.3512468636,1.0571600108
2022-06-11 23:55:00,2.969649805447471,2.841806381828015,191337938.5,68632918.53995,1.1148619193,1.0761203362
2022-06-12 23:55:00,2.693731918997107,2.6441988950276243,191871338.5,65896018.11842595,0.7209770046,1.0921156048
2022-06-13 23:55:00,2.5431544582738215,2.5789163722025914,206022566.8,63911717.02657528,0.7389702256,1.1917857008
2022-06-14 23:55:00,2.350975975975976,2.31497975708502,199754533.8,64400861.69712,1.1831371239,1.3619483656
2022-06-15 23:55:00,2.491040869740286,2.373913043478261,201196303.9,68883023.26444425,0.5855671221,1.3453937322
2022-06-16 23:55:00,2.3834462552646034,2.4472917880023295,199041840.8,62061245.96144,1.1447413228,1.3735395291
2022-06-17 23:55:00,2.4715346534653464,2.2997678467788742,220046499.5,70671192.2030826,0.9227052014,1.339479657
2022-06-18 23:55:00,2.453965723395775,2.345945945945946,214730286.5,66060522.91145757,1.0446627835,1.3065646768
2022-06-19 23:55:00,2.355142017629775,2.12616963477211,205946667.0,67117909.6235665,1.4032321819,1.3956826395
2022-06-20 23:55:00,2.273548387096774,2.2448368751870698,206537934.9,66897637.11411,0.8472278265,1.3771639359
2022-06-21 23:55:00,2.432152280437241,2.3196472019464722,202714689.8,66738551.17044969,0.8628889135,1.3998644051
2022-06-22 23:55:00,2.2264514997368883,2.220639534883721,197706225.0,63760775.5528095,1.4515874688,1.4176493809
2022-06-23 23:55:00,2.212780537947576,2.3422395676973884,206212156.2,69170094.11483154,0.5730717706,1.4512338036
2022-06-24 23:55:00,2.0155572176514585,,225264881.1,82688265.991776,0.9489891697,
2022-06-25 23:55:00,2.315188172043011,,205103033.3,75278986.82240233,1.6183900807,
2022-06-26 23:55:00,2.3185944855413583,,196226280.0,70327498.752,0.7040807214,
2022-06-27 23:55:00,2.3591925258591924,,211529346.0,74691012.0726,1.2344324086,
2022-06-28 23:55:00,2.6826278490710593,,201237162.9,67756552.74843,0.8429111899,
2022-06-29 23:55:00,2.8428514376996805,,205376233.7,67486630.39382,0.9791304855,
2022-06-30 23:55:00,2.5631327602674308,,196833910.0,65353103.8274387,0.9244785184,
2022-07-01 23:55:00,3.033874801901743,,220192365.3,68887712.14770538,0.6444728194,
2022-07-02 23:55:00,3.1877675840978594,,213850125.7,67434318.18554413,0.2972025582,
2022-07-03 23:55:00,2.5633585164835164,,223855626.0,72022610.67968687,0.6776782541,
2022-07-04 23:55:00,2.644329033338918,,248844261.1,81899113.08249675,0.7670650915,
2022-07-05 23:55:00,2.572732058255834,,230866649.0,75100920.9197,0.4427068394,
2022-07-06 23:55:00,2.4873597857023273,,232304838.5,77193576.01901893,0.7559338998,
2022-07-07 23:55:00,2.3298463550179798,,233725100.4,79874153.0483486,0.7620729645,
2022-07-08 23:55:00,2.4926854754440964,,235113041.9,80502705.54656,0.8503652888,
2022-07-09 23:55:00,2.375,,237074235.9,81790611.3855,1.0392309914,
2022-07-10 23:55:00,2.898702304861515,,232428442.1,75546223.50861627,0.9703590939,
2022-07-11 23:55:00,2.8769949396652392,,238775149.7,75052485.56288065,0.5523049753,
2022-07-12 23:55:00,2.9546931753010894,,236822878.1,73699279.66472,0.8461362411,
2022-07-13 23:55:00,2.6287479556605486,,241166763.6,78012904.44277377,0.8682691464,
2022-07-14 23:55:00,2.476505270680722,,241294526.0,80268759.5304551,1.0135981283,
2022-07-15 23:55:00,2.456966490299824,,251223515.8,84009143.68352,0.6973376403,
2022-07-16 23:55:00,1.899791811242193,,291394454.3,102250314.01387,1.3599512159,
2022-07-17 23:55:00,2.2101310322786833,,264698410.3,90712184.91457154,0.6611492744,
2022-07-18 23:55:00,2.3118587047939445,,264903726.1,96766655.61669639,1.0504909971,
2022-07-19 23:55:00,2.299673735725938,,266791274.9,99513145.5377,1.1028208738,
2022-07-20 23:55:00,2.357130449887094,,262871394.7,94633702.092,0.7257805843,
2022-07-21 23:55:00,2.17130448769503,,258834194.4,94681548.31152,1.0077698412,
2022-07-22 23:55:00,2.256260162601626,,254001489.3,91012866.22042091,1.0101614961,
2022-07-23 23:55:00,2.383835078534031,,251477123.5,90297249.46848008,1.2740807307,
2022-07-24 23:55:00,2.5980055020632737,,250493627.7,89877113.61876,1.037249111,
2022-07-25 23:55:00,2.9198187549251378,,255720348.0,86101041.1716,0.8716160198,
2022-07-26 23:55:00,2.9145062339204433,,259242786.1,87592820.35364708,1.537581482,
2022-07-27 23:55:00,2.426741248646698,,256695124.0,92230558.0532,1.2053360506,
2022-07-28 23:55:00,2.2491228070175437,,260670885.4,97360575.6969,2.0914424751,
2022-07-29 23:55:00,2.386841632212835,,252920392.4,92903763.09758861,0.9140056936,
2022-07-30 23:55:00,2.024625267665953,,274241924.2,106307523.43558188,1.8792898131,
2022-07-31 23:55:00,2.465302491103203,,252890105.8,95997084.16168,0.6234844361,
2022-08-01 23:55:00,2.4465707027942423,,245909543.7,93371853.74289,1.7933682466,
2022-08-02 23:55:00,2.660720921590487,,246973085.9,91725804.10326,0.9980575625,
2022-08-03 23:55:00,2.7433204348627234,,243755888.0,90037301.87929344,0.8643043116,
2022-08-04 23:55:00,2.865168539325843,,246011913.8,91295021.21118,0.895851615,
2022-08-05 23:55:00,2.982446713236611,,248985734.2,93743128.9263,1.8436398964,
2022-08-06 23:55:00,3.1503884572697003,,249772970.4,92565862.83024,1.0341379947,
2022-08-07 23:55:00,3.2379689276241,,250600538.5,93223400.322,1.7960163285,
2022-08-08 23:55:00,3.1252851711026617,,252253279.6,95372104.09606211,1.1194556983,
2022-08-09 23:55:00,3.09020902090209,,257009028.5,94450817.97375,0.9999514671,
2022-08-10 23:55:00,2.44971932638332,,265266545.0,101013500.336,2.2773410193,
2022-08-11 23:55:00,2.527082310587465,,267012277.6,101518067.94352,0.8312737061,
2022-08-12 23:55:00,3.0274074074074075,,256154053.8,97210463.4171,0.7808232068,
2022-08-13 23:55:00,3.237239396117901,,257430567.9,97128553.26867,1.31565723,
2022-08-14 23:55:00,3.3207799655897534,,256352107.0,96339951.93786128,0.6336394287,
2022-08-15 23:55:00,3.3645813282001926,,268432283.3,100876852.06414,0.7129697039,
2022-08-16 23:55:00,3.235198261814231,,264365831.3,99700428.7157179,1.0755461385,
2022-08-17 23:55:00,3.150190458915291,,267698098.4,101513723.61577743,0.7187579584,
2022-08-18 23:55:00,3.366775369269135,,273753722.4,101234126.54352,0.6442242337,
2022-08-19 23:55:00,3.2363402614098993,,269246946.5,89877298.97893982,1.0673447785,
2022-08-20 23:55:00,3.051282051282051,,261648915.5,88167610.03796767,0.8952014841,
2022-08-21 23:55:00,3.12693135145707,,264504203.4,91094321.8862481,0.5063958666,
2022-08-22 23:55:00,2.957587181903864,,276073573.6,95141667.57186995,0.9939667011,
2022-08-23 23:55:00,2.721640638407414,,278301293.2,96419881.98628739,1.4586958673,
2022-08-24 23:55:00,2.7957607328902463,,278538152.0,96262785.3312,0.6306203612,
2022-08-25 23:55:00,2.8248122988916697,,278711854.8,97270437.3252,0.9879293077,
2022-08-26 23:55:00,2.834134187577861,,282579428.8,95474913.80305584,0.7882752116,
2022-08-27 23:55:00,2.8530590901167856,,271466798.2,90960282.34482665,1.7643162771,
2022-08-28 23:55:00,2.9384927964536387,,274191726.1,88150939.95244817,0.7223878856,
2022-08-29 23:55:00,2.5808988764044942,,292227381.2,97351937.19407456,0.9587915796,
2022-08-30 23:55:00,2.9166819599926592,,287838928.7,93806706.86333,0.8723120995,
2022-08-31 23:55:00,2.7789492180636093,,285662982.2,93475243.78437644,2.4554088868,
2022-09-01 23:55:00,2.537266095781795,,292237775.8,97344403.11898,2.0233112843,
2022-09-02 23:55:00,2.9164275466284075,,281838908.3,93133686.97645858,0.9137750192,
2022-09-03 23:55:00,3.160188679245283,,279176923.8,91960878.69972,0.5541739053,
2022-09-04 23:55:00,3.0982318271119844,,281297694.8,93223049.03758265,0.9132376126,
2022-09-05 23:55:00,2.8390881662755616,,291172893.8,96967858.78120288,1.0486602017,
2022-09-06 23:55:00,3.5054108216432867,,293867039.9,94419485.7972108,0.6569796546,
2022-09-07 23:55:00,2.472944932162809,,289779846.8,97468885.88142166,0.7107334997,
2022-09-08 23:55:00,2.0190202517788727,,284118683.6,96486704.95056,0.3435514499,
2022-09-09 23:55:00,1.9642804860196164,,289096615.8,103149672.51744,0.9102503415,
2022-09-10 23:55:00,1.9489568845618914,,282998965.7,101037351.98033537,1.7261560176,
2022-09-11 23:55:00,1.9671548414616806,,278988733.4,98957303.73698,1.2405599197,
2022-09-12 23:55:00,1.8711165377832044,,292638956.3,105191996.30520843,1.5916548927,
2022-09-13 23:55:00,3.0396809571286143,,274857144.4,91335029.08412,0.8675841076,
2022-09-14 23:55:00,2.968175790869483,,273751164.3,93598783.45053682,0.8481537917,
2022-09-15 23:55:00,3.4453815261044176,,279708685.7,91061327.57486232,0.2951727973,
2022-09-16 23:55:00,1.8033741958975604,,301704405.1,107376597.77509,1.0329674559,
2022-09-17 23:55:00,1.021130378933847,,378260496.8,142528555.19424,1.5266326653,
2022-09-18 23:55:00,1.1760704900293708,,343893928.0,122601304.44992696,0.8750014967,
2022-09-19 23:55:00,1.52119883,,318975778.9,123827296.8806765,1.19458636,
2022-09-20 23:55:00,0.81070773,,391984404.3,162767615.80106413,1.22227959,
2022-09-21 23:55:00,1.61761018,,330013308.8,130784274.27744,0.64123368,
2022-09-22 23:55:00,0.6545454545454545,,469760729.0,227646049.2734,1.1437480821,
2022-09-23 23:55:00,1.0283615064481324,,467997013.1,235917294.30371,0.8676349944,
2022-09-24 23:55:00,0.9753932848086405,,463641258.8,226349662.54616,0.9685212341,
2022-09-25 23:55:00,1.1029893924783027,,445494868.4,219539871.14752,1.1399404675,
2022-09-26 23:55:00,1.4638966605155068,,440201312.8,205794113.734,1.378927515,
2022-09-27 23:55:00,2.175261235239147,,408167897.5,182622219.4719956,0.5808381911,
2022-09-28 23:55:00,1.9431894243641232,,411733462.7,185115364.82992,0.6997516597,
