symbol,fundingTime,fundingRate
DOGEUSD,1788652800000,0.0000228731020248
DOGEUSD,1788624000000,0.0000112652045167
DOGEUSD,1788595200000,0.0001
DOGEUSD,1788566400000,0.0000650314437744
DOGEUSD,1788537600000,0.0000796220123542
DOGEUSD,1788508800000,0.0001
DOGEUSD,1788480000000,0.0001
DOGEUSD,1788451200000,0.0000681629870848
DOGEUSD,1788422400000,0.0000497375315459
DOGEUSD,1788393600000,0.0001
DOGEUSD,1788364800000,0.0000396328054776
DOGEUSD,1788336000000,0.0000713179329475
DOGEUSD,1788307200000,0.0000805430424195
DOGEUSD,1788278400000,0.0000497276871882
DOGEUSD,1788249600000,0.0000728508302291
DOGEUSD,1788220800000,0.0000482895722395
DOGEUSD,1788192000000,0.0000430862789158
DOGEUSD,1788163200000,0.0000378119185253
DOGEUSD,1788134400000,-0.0000232786342526
DOGEUSD,1788105600000,0.0000645885802054
DOGEUSD,1788076800000,0.000057294845898
DOGEUSD,1788048000000,0.0000606001467129
DOGEUSD,1788019200000,0.0000441808301605
DOGEUSD,1787990400000,0.0000602588734349
DOGEUSD,1787961600000,0.0001
DOGEUSD,1787932800000,0.0000048181269208
DOGEUSD,1787904000000,0.0000421288699768
DOGEUSD,1787875200000,0.0000277663271594
DOGEUSD,1787846400000,-0.0000215314371776
DOGEUSD,1787817600000,0.0000313961072483
DOGEUSD,1787788800000,-0.0000040873353845
DOGEUSD,1787760000000,0.0000576221474424
DOGEUSD,1787731200000,-0.0000020321855063
DOGEUSD,1787702400000,0.000067059804246
DOGEUSD,1787673600000,0.0000238422983684
DOGEUSD,1787644800000,0.0001
DOGEUSD,1787616000000,0.0001
DOGEUSD,1787587200000,0.0001
DOGEUSD,1787558400000,0.0001
DOGEUSD,1787529600000,0.0001
DOGEUSD,1787500800000,0.0001
DOGEUSD,1787472000000,0.0001
DOGEUSD,1787443200000,0.0001
DOGEUSD,1787414400000,0.0001
DOGEUSD,1787385600000,0.0001
DOGEUSD,1787356800000,0.0001
DOGEUSD,1787328000000,0.0001
DOGEUSD,1787299200000,0.0001
DOGEUSD,1787270400000,0.0001
DOGEUSD,1787241600000,0.0001
DOGEUSD,1787212800000,0.0001
DOGEUSD,1787184000000,0.0001
DOGEUSD,1787155200000,0.0001
DOGEUSD,1787126400000,-0.0000001584544936
DOGEUSD,1787097600000,0.0000956909349502
DOGEUSD,1787068800000,0.0000562870304659
DOGEUSD,1787040000000,0.0000348965370633
DOGEUSD,1787011200000,0.0000549986256256
DOGEUSD,1786982400000,0.0000911578986269
DOGEUSD,1786953600000,0.0000747075698265
DOGEUSD,1786924800000,0.0000487107899746
DOGEUSD,1786896000000,0.0001
DOGEUSD,1786867200000,0.0000750287329
DOGEUSD,1786838400000,0.0000646327937922
DOGEUSD,1786809600000,0.0001
DOGEUSD,1786780800000,0.0000922219406428
DOGEUSD,1786752000000,0.0000888555824812
DOGEUSD,1786723200000,0.0001
DOGEUSD,1786694400000,0.0001
DOGEUSD,1786665600000,0.0001
DOGEUSD,1786636800000,0.0001
DOGEUSD,1786608000000,-0.0000224985181252
DOGEUSD,1786579200000,0.0000605075922266
DOGEUSD,1786550400000,0.0000701674214136
DOGEUSD,1786521600000,0.0000396189866715
DOGEUSD,1786492800000,0.0000986462818493
DOGEUSD,1786464000000,0.0001
DOGEUSD,1786435200000,0.0000845849877688
DOGEUSD,1786406400000,0.0001
DOGEUSD,1786377600000,0.0001
DOGEUSD,1786348800000,0.0000790905952148
DOGEUSD,1786320000000,0.0001
DOGEUSD,1786291200000,0.0001
DOGEUSD,1786262400000,0.0001
DOGEUSD,1786233600000,0.0001
DOGEUSD,1786204800000,0.0001
DOGEUSD,1786176000000,0.0001
DOGEUSD,1786147200000,0.0000945024436658
DOGEUSD,1786118400000,0.00004039884922
DOGEUSD,1786089600000,0.0000664485583216
DOGEUSD,1786060800000,0.0000708066294066
DOGEUSD,1786032000000,0.0000465733173905
DOGEUSD,1786003200000,0.0000480729763618
DOGEUSD,1785974400000,0.0001
DOGEUSD,1785945600000,0.0000743522809787
DOGEUSD,1785916800000,0.0001
DOGEUSD,1785888000000,0.0000554935746667
DOGEUSD,1785859200000,0.0001
DOGEUSD,1785830400000,0.0001
DOGEUSD,1785801600000,0.0000499566768353
DOGEUSD,1785772800000,0.0000031256833699
DOGEUSD,1785744000000,0.0000363368124762
DOGEUSD,1785715200000,0.0000061619419938
DOGEUSD,1785686400000,-0.0000406958564205
DOGEUSD,1785657600000,0.0000671431481201
DOGEUSD,1785628800000,-0.0000621233317891
DOGEUSD,1785600000000,0.000018226640554
DOGEUSD,1785571200000,0.0000217079316776
DOGEUSD,1785542400000,-0.0000297417207945
DOGEUSD,1785513600000,0.0000401852502012
DOGEUSD,1785484800000,0.0000395685511408
DOGEUSD,1785456000000,0.0000443859456527
DOGEUSD,1785427200000,0.0000599991149162
DOGEUSD,1785398400000,0.0000570937264823
DOGEUSD,1785369600000,0.0000197034771245
DOGEUSD,1785340800000,0.0000182479654103
DOGEUSD,1785312000000,0.0000720981951649
DOGEUSD,1785283200000,0.0000401922245384
DOGEUSD,1785254400000,-0.0000187920914243
DOGEUSD,1785225600000,-0.0000340056030116
DOGEUSD,1785196800000,0.0000732719836038
DOGEUSD,1785168000000,0.0000982289136845
DOGEUSD,1785139200000,0.0001
DOGEUSD,1785110400000,0.0001
DOGEUSD,1785081600000,0.0001
DOGEUSD,1785052800000,0.0000937223072038
DOGEUSD,1785024000000,0.0001
DOGEUSD,1784995200000,0.0000888478577286
DOGEUSD,1784966400000,0.0001
DOGEUSD,1784937600000,-0.0000218345178147
DOGEUSD,1784908800000,-0.0000087540196235
DOGEUSD,1784880000000,-0.0000723373447248
DOGEUSD,1784851200000,0.0000219944309888
DOGEUSD,1784822400000,0.0000189238481982
DOGEUSD,1784793600000,0.0000566305833426
DOGEUSD,1784764800000,0.0000688304936289
DOGEUSD,1784736000000,0.0001
DOGEUSD,1784707200000,0.0000262508416039
DOGEUSD,1784678400000,0.000029805834525
DOGEUSD,1784649600000,0.0001
DOGEUSD,1784620800000,0.0001
DOGEUSD,1784592000000,0.0001
