symbol,fundingTime,fundingRate
LTCUSD,1788652800000,0.0001
LTCUSD,1788624000000,0.0000454656809912
LTCUSD,1788595200000,0.0001
LTCUSD,1788566400000,0.0001
LTCUSD,1788537600000,0.0001
LTCUSD,1788508800000,0.0001
LTCUSD,1788480000000,0.0001
LTCUSD,1788451200000,0.0000893716394335
LTCUSD,1788422400000,0.0000087535288951
LTCUSD,1788393600000,0.0000740363820038
LTCUSD,1788364800000,-0.0000473451869469
LTCUSD,1788336000000,0.0000753874610813
LTCUSD,1788307200000,0.0000579381662173
LTCUSD,1788278400000,-0.0000805492845783
LTCUSD,1788249600000,0.0001
LTCUSD,1788220800000,0.0001
LTCUSD,1788192000000,0.0001
LTCUSD,1788163200000,0.0000221440782964
LTCUSD,1788134400000,0.0000503581570733
LTCUSD,1788105600000,0.0000100897752207
LTCUSD,1788076800000,0.0000899833299551
LTCUSD,1788048000000,0.0000602166382896
LTCUSD,1788019200000,0.0000623068084525
LTCUSD,1787990400000,0.0000036272503935
LTCUSD,1787961600000,0.0001
LTCUSD,1787932800000,0.0000811466562831
LTCUSD,1787904000000,0.0001
LTCUSD,1787875200000,0.0000469737704257
LTCUSD,1787846400000,0.0001
LTCUSD,1787817600000,0.0001
LTCUSD,1787788800000,0.0001
LTCUSD,1787760000000,0.0001
LTCUSD,1787731200000,0.0001
LTCUSD,1787702400000,0.0001
LTCUSD,1787673600000,0.0001
LTCUSD,1787644800000,0.0001
LTCUSD,1787616000000,0.0001
LTCUSD,1787587200000,0.0001
LTCUSD,1787558400000,0.0001
LTCUSD,1787529600000,0.0001
LTCUSD,1787500800000,0.0001
LTCUSD,1787472000000,0.0001
LTCUSD,1787443200000,0.0001
LTCUSD,1787414400000,0.0001
LTCUSD,1787385600000,0.0001
LTCUSD,1787356800000,0.0001
LTCUSD,1787328000000,0.0001
LTCUSD,1787299200000,0.0000675789192782
LTCUSD,1787270400000,0.0001
LTCUSD,1787241600000,0.0001
LTCUSD,1787212800000,0.0001
LTCUSD,1787184000000,0.0001
LTCUSD,1787155200000,0.0000714717822342
LTCUSD,1787126400000,0.0001
LTCUSD,1787097600000,0.0001
LTCUSD,1787068800000,0.0000402413371776
LTCUSD,1787040000000,0.0000101772874541
LTCUSD,1787011200000,0.0000119022378298
LTCUSD,1786982400000,0.0001
LTCUSD,1786953600000,0.0001
LTCUSD,1786924800000,0.0000730506191479
LTCUSD,1786896000000,0.0000241583115234
LTCUSD,1786867200000,0.0000356272301979
LTCUSD,1786838400000,-0.0000210337341597
