symbol,fundingTime,fundingRate
UNIUSD,1788652800000,0.0001
UNIUSD,1788624000000,0.0001
UNIUSD,1788595200000,0.0001
UNIUSD,1788566400000,0.0001
UNIUSD,1788537600000,0.0001
UNIUSD,1788508800000,0.0001
UNIUSD,1788480000000,0.0001
UNIUSD,1788451200000,-0.0000032461344198
UNIUSD,1788422400000,0.0001
UNIUSD,1788393600000,0.0000520735188946
UNIUSD,1788364800000,0.0001
UNIUSD,1788336000000,0.0000489332604077
UNIUSD,1788307200000,0.0001
UNIUSD,1788278400000,0.0001
UNIUSD,1788249600000,0.0000799850888195
UNIUSD,1788220800000,0.0000549654776655
UNIUSD,1788192000000,0.0000317840238732
UNIUSD,1788163200000,0.0001
UNIUSD,1788134400000,0.0001
UNIUSD,1788105600000,0.0001
UNIUSD,1788076800000,0.0001
UNIUSD,1788048000000,0.0001
UNIUSD,1788019200000,0.0001
UNIUSD,1787990400000,0.0001
UNIUSD,1787961600000,0.0001
UNIUSD,1787932800000,0.0001
UNIUSD,1787904000000,0.0001
UNIUSD,1787875200000,0.0001
UNIUSD,1787846400000,0.0001
UNIUSD,1787817600000,0.0001
UNIUSD,1787788800000,0.0001
UNIUSD,1787760000000,0.0001
UNIUSD,1787731200000,0.0001
UNIUSD,1787702400000,0.0001
UNIUSD,1787673600000,0.0001
UNIUSD,1787644800000,0.0001
UNIUSD,1787616000000,0.0001
UNIUSD,1787587200000,0.0001
UNIUSD,1787558400000,0.0001
UNIUSD,1787529600000,0.0001
UNIUSD,1787500800000,0.0001
UNIUSD,1787472000000,0.0001
UNIUSD,1787443200000,0.0001
UNIUSD,1787414400000,0.0001
UNIUSD,1787385600000,0.0001
UNIUSD,1787356800000,0.0001
UNIUSD,1787328000000,0.0001
UNIUSD,1787299200000,0.0001
UNIUSD,1787270400000,0.0001
UNIUSD,1787241600000,0.0000720376514823
UNIUSD,1787212800000,0.0000699059017202
UNIUSD,1787184000000,0.0001
UNIUSD,1787155200000,0.0001
UNIUSD,1787126400000,0.0000874266409226
UNIUSD,1787097600000,0.0000137439321755
UNIUSD,1787068800000,0.0000043142424142
UNIUSD,1787040000000,0.0001
UNIUSD,1787011200000,0.0001
UNIUSD,1786982400000,0.0000131761547786
UNIUSD,1786953600000,-0.0000140854427516
UNIUSD,1786924800000,0.0000259335696409
UNIUSD,1786896000000,0.0000469578560388
