symbol,fundingTime,fundingRate
ETCUSD,1579161600000,0.0001
ETCUSD,1579190400000,0.0001
ETCUSD,1579219200000,0.0001
ETCUSD,1579248000000,0.00039602
ETCUSD,1579276800000,0.00042811
ETCUSD,1579305600001,0.00482591
ETCUSD,1579334400001,0.00060635
ETCUSD,1579363200000,0.00021154
ETCUSD,1579392000000,0.00047428
ETCUSD,1579420800000,0.0001
ETCUSD,1579449600000,0.0001
ETCUSD,1579478400000,0.0001
ETCUSD,1579507200000,0.0001
ETCUSD,1579536000000,0.0001
ETCUSD,1579564800000,0.0001
ETCUSD,1579593600000,0.0001
ETCUSD,1579622400000,0.0001
ETCUSD,1579651200000,0.0001
ETCUSD,1579680000001,0.0001
ETCUSD,1579708800000,0.0001
ETCUSD,1579737600000,0.0001
ETCUSD,1579766400000,0.0001
ETCUSD,1579795200000,0.0001
ETCUSD,1579824000000,0.0001
ETCUSD,1579852800000,0.0001
ETCUSD,1579881600001,0.0001
ETCUSD,1579910400000,0.0001
ETCUSD,1579939200000,0.0001
ETCUSD,1579968000001,0.00019893
ETCUSD,1579996800000,0.0001
ETCUSD,1580025600000,0.0001
ETCUSD,1580054400000,-0.00024741
ETCUSD,1580083200000,-0.0003151
ETCUSD,1580112000001,-0.00022022
ETCUSD,1580140800000,-0.00031241
ETCUSD,1580169600000,0.0001
ETCUSD,1580198400000,0.0001
ETCUSD,1580227200000,0.0001
ETCUSD,1580256000001,0.0001
ETCUSD,1580284800000,6.46e-05
ETCUSD,1580313600002,0.0001
ETCUSD,1580342400000,0.0001
ETCUSD,1580371200000,0.0001
ETCUSD,1580400000000,0.0001
ETCUSD,1580428800000,0.00022897
ETCUSD,1580457600000,0.00020827
ETCUSD,1580486400000,0.00048118
ETCUSD,1580515200000,0.00047746
ETCUSD,1580544000000,0.0001
ETCUSD,1580572800000,0.0001
ETCUSD,1580601600000,0.0001
ETCUSD,1580630400000,0.00013162
ETCUSD,1580659200000,0.00019412
